url,title,jd,benefit,requirement,ho_so,salary,so_luong,location,industry,nghanh_nghe,position
https://vieclamnhamay.vn/viec-lam/139840-trinh-duoc-vien-etc-khu-vuc-bac-ninh#form-apply,"
Trình Dược Viên ETC Khu Vực Bắc Ninh
","
 - Giới thiệu và bán sản phẩm tới các nhà thuốc,Trung tâm y tế, Bệnh viện, phòng khám.
- Thiết lập và duy trì mối quan hệ với các bác sĩ, dược sĩ, khoa dược bệnh viện và phòng khám để bán sản phẩm của công ty.
- Triển khai các chương trình marketing, xúc tiến bán hàng, chăm sóc khách hàng của Công ty đến các bệnh viện, phòng khám.
- Tham gia tổ chức hội thảo khoa, bệnh viện để quảng bá sản phẩm đến các bác sĩ
- Chịu trách nhiệm và tham gia xử lý các vấn đề công nợ khách hàng, đổi trả hàng và các vấn đề phát sinh từ phía Khách hàng
- Phối hợp cùng các bộ phận khác (Marketing, Kế toán bán hàng, Kế toán công nợ, Giao vận) để đảm bảo công việc bán hàng thuận lợi; tối ưu được hiệu suất bán hàng.
- Theo dõi, tìm hiểu, cập nhật về đối thủ cạnh tranh, đề xuất góp ý phương án bán hàng hiệu quả
- Lập và thực hiện kế hoạch làm việc; hoàn thành đầy đủ các báo cáo ngày, tuần, tháng theo quy định của công ty và yêu cầu của cấp quản lý
- Làm việc tại các nhà thuốc,Trung tâm y tế, Bệnh viện, phòng khám Khu Vực Bắc Ninh ","
 - Thu nhập từ 7-15 triệu/tháng (bao gồm: lương cứng + thưởng doanh số + phụ cấp)
- Được đào tạo về kĩ năng bán hàng và kiến thức sản phẩm
- Được đóng BHXH
- Du lịch & team building 1 năm 1 lần,.
- Nghỉ & thưởng Lễ/Tết theo Quy định của nhà nước
- Thưởng tháng lương thứ 13 ","
 - Tốt nghiệp trung cấp Y/Dược hoặc khối kinh tế( QTKD/Kinh tế/Tài chính/Marketing)
- Có kinh nghiệm 2 năm trở lên ","
 Địa chỉ: Số 59, 168/97, đường Kim Giang , Quận Hoàng Mai , Hà Nội , Viet Nam
Các ứng viên quan tâm vui lòng gửi hồ sơ trực tuyến, qua email hoặc trực tiếp đến tại công ty. ","
 8 - 12 triệu 
","
 1 
","
Bắc Ninh
","
Dược Y tế Mỹ phẩm 
","
Khác 
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142680-cong-nhan-san-xuat,"
Công nhân sản xuất 
","
 Trao đổi công việc cụ thể khi phỏng vấn. ","
 Tham gia đầy đủ BHXH, BHYT, BHTN theo quy định.
Môi trường làm việc an toàn, sạch sẽ.
Chuyên cần: 400.000 VNĐ/tháng.
Xăng xe đi lại: 10.000 VNĐ/ngày.
Lương cơ bản: 4.730.000 – 4.970.000/tháng (Mức thu nhập: 500.000 – 10.000.000 VNĐ, tuỳ vị trí làm việc).
Thưởng: Lương tháng 13, các khoản thưởng trung thu, Lễ, Tết… ","
 – Nam/Nữ: Tuổi từ 18 trở lên.
– Trình độ: Tốt nghiệp THCS (lớp 9 trở lên).
– Sức khoẻ tốt, có thể làm thêm giờ.
 ","
 – Sơ yếu lý lịch	– Sổ hộ khẩu phô tô
– Đơn xin việc	– Giấy xác nhận dân sự
– Giấy khai sinh bản sao
– Bằng tốt nghiệp, chứng chỉ (nếu có)
– Giấy khám sức khoẻ (trong vòng 6 tháng)
– Chứng minh thư công chứng
– 2 ảnh 3×4 * LIÊN HỆ:
SĐT: 0222 3714 368 hoặc 096 222 9096 (Mr Tuấn) – 097 572 7812 (Mr Nam)
Nộp hồ sơ Phòng bảo vệ Công ty, địa chỉ: TS11 KCN Tiên Sơn – Hoàn Sơn – Tiên Du – Bắc Ninh.
 ","
 Thỏa thuận 
","
 35 
","
Bắc Ninh
","
Thực phẩm/ Đồ uống
","
Công nhân/ Nhân viên 
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142680-cong-nhan-san-xuat#form-apply,"
Công nhân sản xuất 
","
 Trao đổi công việc cụ thể khi phỏng vấn. ","
 Tham gia đầy đủ BHXH, BHYT, BHTN theo quy định.
Môi trường làm việc an toàn, sạch sẽ.
Chuyên cần: 400.000 VNĐ/tháng.
Xăng xe đi lại: 10.000 VNĐ/ngày.
Lương cơ bản: 4.730.000 – 4.970.000/tháng (Mức thu nhập: 500.000 – 10.000.000 VNĐ, tuỳ vị trí làm việc).
Thưởng: Lương tháng 13, các khoản thưởng trung thu, Lễ, Tết… ","
 – Nam/Nữ: Tuổi từ 18 trở lên.
– Trình độ: Tốt nghiệp THCS (lớp 9 trở lên).
– Sức khoẻ tốt, có thể làm thêm giờ.
 ","
 – Sơ yếu lý lịch	– Sổ hộ khẩu phô tô
– Đơn xin việc	– Giấy xác nhận dân sự
– Giấy khai sinh bản sao
– Bằng tốt nghiệp, chứng chỉ (nếu có)
– Giấy khám sức khoẻ (trong vòng 6 tháng)
– Chứng minh thư công chứng
– 2 ảnh 3×4 * LIÊN HỆ:
SĐT: 0222 3714 368 hoặc 096 222 9096 (Mr Tuấn) – 097 572 7812 (Mr Nam)
Nộp hồ sơ Phòng bảo vệ Công ty, địa chỉ: TS11 KCN Tiên Sơn – Hoàn Sơn – Tiên Du – Bắc Ninh.
 ","
 Thỏa thuận 
","
 35 
","
Bắc Ninh
","
Thực phẩm/ Đồ uống
","
Công nhân/ Nhân viên 
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142679-giam-sat-chuoi-cua-hang-bitis-khu-vuc-ha-noi,"
Giám Sát Chuỗi Cửa Hàng Biti's Khu Vực Hà Nội
","
 - Tuyển chọn, đào tạo, sát hạch, kiểm tra năng lực nghiệp vụ của nhân sự tại Cửa hàng
- Kiểm soát độ tuân thủ nguyên tắc, quy chế và quy trình nghiệp vụ của Cửa hàng (Tối thiểu 1 lần/1 tuần/1 Cửa hàng)
- Giám sát về việc thực hiện doanh thu và báo cáo doanh thu khối Cửa hàng theo ngày, tuần, tháng, quý, năm
- Kiểm tra, giám sát công tác kiểm kê hàng hóa tại Cửa hàng
- Báo cáo và tham mưu cho Ban Giám đốc các phương án, kế hoạch thúc đẩy doanh thu cho Cửa hàng
- Triển khai các công việc liên quan đến chính sách của Công ty và chỉ đạo khác của Ban Giám đốc ","
- thỏa thuận theo năng lực + công tác phí + thưởng doanh số+ lương tăng ca (nếu có)
- Ký HĐLĐ + được đào tạo + cơ hội thăng tiến theo năng lực
- Du lịch hàng năm + team building + hội nghị đặt hàng và các hoạt động khác của Công ty
- Được đóng tất cả các khoản BHXH đầy đủ, hưởng các chế độ khác của công ty
- Được hưởng quỹ khuyến khích làm việc 200.000 đồng/tháng. Sau cam kết 3 năm được thưởng: 200.000x36 tháng= 7.200.000 đồng  ","
 - Nam/ Nữ tuổi từ 22-28
- Tốt nghiệp từ Cao đẳng trở lên, sử dụng thành thạo word + excel
- Khả năng giao tiếp tốt, biết cách xử lí tình huống
- Nhanh nhẹn, trung thực, tinh thần trách nhiệm cao, chịu được áp lực công việc
- Không vướng bận gia đình, có khả năng gắn bó với nghề
- Sẵn sàng đi công tác theo sự điều động của Công ty
- Ưu tiên có kinh nghiệm làm GS chuỗi  ","
 Địa chỉ: Lô CN1, CCN Yên Nghĩa , Quận Hà Đông , Hà Nội , Viet Nam
Các ứng viên quan tâm có thể nộp hồ sơ trực tuyến, email hay trực tiếp đến công ty ","
 Thỏa thuận 
","
 1 
","
Hà Nội
","
Khác 
","
Khác 
","
Quản đốc/ Giám Sát/ Tổ Trưởng
"
https://vieclamnhamay.vn/viec-lam/142679-giam-sat-chuoi-cua-hang-bitis-khu-vuc-ha-noi#form-apply,"
Giám Sát Chuỗi Cửa Hàng Biti's Khu Vực Hà Nội
","
 - Tuyển chọn, đào tạo, sát hạch, kiểm tra năng lực nghiệp vụ của nhân sự tại Cửa hàng
- Kiểm soát độ tuân thủ nguyên tắc, quy chế và quy trình nghiệp vụ của Cửa hàng (Tối thiểu 1 lần/1 tuần/1 Cửa hàng)
- Giám sát về việc thực hiện doanh thu và báo cáo doanh thu khối Cửa hàng theo ngày, tuần, tháng, quý, năm
- Kiểm tra, giám sát công tác kiểm kê hàng hóa tại Cửa hàng
- Báo cáo và tham mưu cho Ban Giám đốc các phương án, kế hoạch thúc đẩy doanh thu cho Cửa hàng
- Triển khai các công việc liên quan đến chính sách của Công ty và chỉ đạo khác của Ban Giám đốc ","
- thỏa thuận theo năng lực + công tác phí + thưởng doanh số+ lương tăng ca (nếu có)
- Ký HĐLĐ + được đào tạo + cơ hội thăng tiến theo năng lực
- Du lịch hàng năm + team building + hội nghị đặt hàng và các hoạt động khác của Công ty
- Được đóng tất cả các khoản BHXH đầy đủ, hưởng các chế độ khác của công ty
- Được hưởng quỹ khuyến khích làm việc 200.000 đồng/tháng. Sau cam kết 3 năm được thưởng: 200.000x36 tháng= 7.200.000 đồng  ","
 - Nam/ Nữ tuổi từ 22-28
- Tốt nghiệp từ Cao đẳng trở lên, sử dụng thành thạo word + excel
- Khả năng giao tiếp tốt, biết cách xử lí tình huống
- Nhanh nhẹn, trung thực, tinh thần trách nhiệm cao, chịu được áp lực công việc
- Không vướng bận gia đình, có khả năng gắn bó với nghề
- Sẵn sàng đi công tác theo sự điều động của Công ty
- Ưu tiên có kinh nghiệm làm GS chuỗi  ","
 Địa chỉ: Lô CN1, CCN Yên Nghĩa , Quận Hà Đông , Hà Nội , Viet Nam
Các ứng viên quan tâm có thể nộp hồ sơ trực tuyến, email hay trực tiếp đến công ty ","
 Thỏa thuận 
","
 1 
","
Hà Nội
","
Khác 
","
Khác 
","
Quản đốc/ Giám Sát/ Tổ Trưởng
"
https://vieclamnhamay.vn/viec-lam/142678-nhan-vien-trade-marketing,"
NHÂN VIÊN TRADE MARKETING
","
 - Xây dựng các chương trình Marketing, khuyến mãi thúc đẩy doanh số cho các cửa hàng Biti’s
- Triển khai và quản lý hoạt động marketing, fanpage tại các cửa hàng Biti’s
- Kiểm tra và quản lý Visual Merchandise trưng bày
- Quản lý, phát triển POSM, cho hoạt động marketing của các cửa hàng,…
- Tổ chức các sự kiện hội thảo, hội chợ, triễn lãm.
- Theo dõi tình hình quảng cáo khuyến mại vật dụng, POSM, đăng ký vật phẩm
- Thực hiện các công việc khác theo sự chỉ đạo của cấp ","
- Được hỗ trợ nhà ở, đóng tất cả các khoản bảo hiểm, hưởng các chế độ khác của công ty
- Được hưởng quỹ khuyến khích làm việc 200.000 đồng/ tháng. Sau cam kết 3 năm được hưởng 200.000 x 36 = 7.200.000 đồng
- Đóng đầy đủ chế độ BHYT, BHXH và hưởng các chế độ theo luật và chính sách của công ty. ","
 - Nam/nữ tuổi từ 21 - 30.
- Trình độ: Tốt nghiệp Cao đẳng trở lên chuyên ngành kinh tế, thương mại, quản trị kinh doanh.
* Năng lực:
- Có kinh nghiệm Marketing cho chuỗi Retail
- Kiến thức nền tảng về truyền thông Media ( Online, fanpage....)
- Kỹ năng dùng công nghệ ( emails, zalo, skype, apps, các trang mạng E – commerce)
- Vi tính: Kỹ năng Excel, Power Point, AI, Photoshop…
- Tính cách: Nhiệt tình, nhạy bén, trách nhiệm, sáng tạo ","
 Địa chỉ: Lô CN1, CCN Yên Nghĩa , Quận Hà Đông , Hà Nội , Viet Nam
Các ứng viên quan tâm có thể nộp hồ sơ trực tuyến, email hay trực tiếp đến công ty ","
 Thỏa thuận 
","
 1 
","
Hà Nội
","
Khác 
","
Marketing
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142678-nhan-vien-trade-marketing#form-apply,"
NHÂN VIÊN TRADE MARKETING
","
 - Xây dựng các chương trình Marketing, khuyến mãi thúc đẩy doanh số cho các cửa hàng Biti’s
- Triển khai và quản lý hoạt động marketing, fanpage tại các cửa hàng Biti’s
- Kiểm tra và quản lý Visual Merchandise trưng bày
- Quản lý, phát triển POSM, cho hoạt động marketing của các cửa hàng,…
- Tổ chức các sự kiện hội thảo, hội chợ, triễn lãm.
- Theo dõi tình hình quảng cáo khuyến mại vật dụng, POSM, đăng ký vật phẩm
- Thực hiện các công việc khác theo sự chỉ đạo của cấp ","
- Được hỗ trợ nhà ở, đóng tất cả các khoản bảo hiểm, hưởng các chế độ khác của công ty
- Được hưởng quỹ khuyến khích làm việc 200.000 đồng/ tháng. Sau cam kết 3 năm được hưởng 200.000 x 36 = 7.200.000 đồng
- Đóng đầy đủ chế độ BHYT, BHXH và hưởng các chế độ theo luật và chính sách của công ty. ","
 - Nam/nữ tuổi từ 21 - 30.
- Trình độ: Tốt nghiệp Cao đẳng trở lên chuyên ngành kinh tế, thương mại, quản trị kinh doanh.
* Năng lực:
- Có kinh nghiệm Marketing cho chuỗi Retail
- Kiến thức nền tảng về truyền thông Media ( Online, fanpage....)
- Kỹ năng dùng công nghệ ( emails, zalo, skype, apps, các trang mạng E – commerce)
- Vi tính: Kỹ năng Excel, Power Point, AI, Photoshop…
- Tính cách: Nhiệt tình, nhạy bén, trách nhiệm, sáng tạo ","
 Địa chỉ: Lô CN1, CCN Yên Nghĩa , Quận Hà Đông , Hà Nội , Viet Nam
Các ứng viên quan tâm có thể nộp hồ sơ trực tuyến, email hay trực tiếp đến công ty ","
 Thỏa thuận 
","
 1 
","
Hà Nội
","
Khác 
","
Marketing
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142677-nhan-vien-xu-ly-don-hang,"
NHÂN VIÊN XỬ LÝ ĐƠN HÀNG
","
 - Tiếp nhận đơn hàng theo yêu cầu của TGPP.
- Xử lý đơn hàng, sắp xếp đơn hàng chuyển bộ phận kho thực hiện đơn hàng theo thứ tự ưu tiên (nếu cần thiết).
- Chào thêm hàng theo tình hình tồn kho và khả năng cung ứng hàng hoá để nâng cao chất lượng đơn hàng.
- Tiếp nhận, giải đáp hoặc đề xuất giải quyết các thắc mắc, khiếu nại của khách hàng về chất lượng sản phẩm, dịch vụ..., Tư vấn cho khách hàng về sản phẩm, cách sử dụng, bảo quản SP,….
- Lập kế hoạch bán hàng, điều phối hàng.
- Giao dịch khai thác đơn hàng của các đại lý.
- Phân tích tồn kho tiêu thụ hàng của từng kênh CHTT, ĐL, Siêu thị.
- Thực hiện báo cáo tình hình cung ứng hàng hoá ","
 - Lương cơ bản từ 7.500.000 - 9.000.000 + suất ăn 25.000đ/bữa + công tác phí (xăng xe, điện thoại) + thưởng
- Được hỗ trợ nhà ở, đóng tất cả các khoản bảo hiểm, hưởng các chế độ khác của công ty
- Được hưởng quỹ khuyến khích làm việc 200.000 đồng/ tháng. Sau cam kết 3 năm được hưởng 200.000 x 36 = 7.200.000 đồng
- Đóng đầy đủ chế độ BHYT, BHXH và hưởng các chế độ theo luật và chính sách của công ty. ","
 - Nữ: 22-27 tuổi.
- Nhanh nhẹn, chăm chỉ
- Tốt nghiệp cao đẳng trở lên (CHUYÊN NGÀNH KINH TẾ, QUẢN TRỊ KINH DOANH..)
- Tin học văn phòng khá. ","
 Địa chỉ: Lô CN1, CCN Yên Nghĩa , Quận Hà Đông , Hà Nội , Viet Nam
Các ứng viên quan tâm có thể nộp hồ sơ trực tuyến, email hay trực tiếp đến công ty ","
 8 - 12 triệu 
","
 1 
","
Hà Nội
","
Khác 
","
Khác 
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142677-nhan-vien-xu-ly-don-hang#form-apply,"
NHÂN VIÊN XỬ LÝ ĐƠN HÀNG
","
 - Tiếp nhận đơn hàng theo yêu cầu của TGPP.
- Xử lý đơn hàng, sắp xếp đơn hàng chuyển bộ phận kho thực hiện đơn hàng theo thứ tự ưu tiên (nếu cần thiết).
- Chào thêm hàng theo tình hình tồn kho và khả năng cung ứng hàng hoá để nâng cao chất lượng đơn hàng.
- Tiếp nhận, giải đáp hoặc đề xuất giải quyết các thắc mắc, khiếu nại của khách hàng về chất lượng sản phẩm, dịch vụ..., Tư vấn cho khách hàng về sản phẩm, cách sử dụng, bảo quản SP,….
- Lập kế hoạch bán hàng, điều phối hàng.
- Giao dịch khai thác đơn hàng của các đại lý.
- Phân tích tồn kho tiêu thụ hàng của từng kênh CHTT, ĐL, Siêu thị.
- Thực hiện báo cáo tình hình cung ứng hàng hoá ","
 - Lương cơ bản từ 7.500.000 - 9.000.000 + suất ăn 25.000đ/bữa + công tác phí (xăng xe, điện thoại) + thưởng
- Được hỗ trợ nhà ở, đóng tất cả các khoản bảo hiểm, hưởng các chế độ khác của công ty
- Được hưởng quỹ khuyến khích làm việc 200.000 đồng/ tháng. Sau cam kết 3 năm được hưởng 200.000 x 36 = 7.200.000 đồng
- Đóng đầy đủ chế độ BHYT, BHXH và hưởng các chế độ theo luật và chính sách của công ty. ","
 - Nữ: 22-27 tuổi.
- Nhanh nhẹn, chăm chỉ
- Tốt nghiệp cao đẳng trở lên (CHUYÊN NGÀNH KINH TẾ, QUẢN TRỊ KINH DOANH..)
- Tin học văn phòng khá. ","
 Địa chỉ: Lô CN1, CCN Yên Nghĩa , Quận Hà Đông , Hà Nội , Viet Nam
Các ứng viên quan tâm có thể nộp hồ sơ trực tuyến, email hay trực tiếp đến công ty ","
 8 - 12 triệu 
","
 1 
","
Hà Nội
","
Khác 
","
Khác 
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142676-nhan-vien-it-quan-tri-he-thong,"
Nhân Viên IT - Quản Trị Hệ Thống
","
 - Duy trì đảm bảo hệ thống mạng và hệ thống máy chủ hoạt động liên tục, an toàn bảo mật và lưu trữ dữ liệu đầy đủ để hoạt động thông suốt và an ninh.
- Tiếp nhận yêu cầu và xử lý các lỗi liên quan đến máy tính, mạng máy tính, phần mềm, camera, các thiết bị ngoại vi (máy in, photocopy, máy chấm công,..) của khối Văn phòng.
- Hỗ trợ xử lý từ xa một số lỗi IT của hệ thống phòng ban, cửa hàng thông qua Teamviewer, Zalo,... hoặc đến xử lý trực tiếp (nếu có).
- Lập kế hoạch và thực hiện trang cấp máy móc thiết bị, chuẩn bị và thực hiện các công tác hệ thống camera internet,… cho CHTT mới khai trương.
- Quản lý máy móc thiết bị CNTT của khối văn phòng: lắp đặt/thu hồi/điều chuyển thiết bị cho nhân viên và kiểm kê tài sản. Lên kế hoạch, đề xuất bảo trì/bảo dưỡng/cải tiến nâng cấp thiết bi.
- Thực hiện một số công việc khác theo yêu cầu của cấp trên. ","
 - Lương cơ bản từ 7.500.000 - 9.000.000 + suất ăn 25.000đ/bữa + công tác phí (xăng xe, điện thoại) + thưởng
- Được hỗ trợ nhà ở, đóng tất cả các khoản bảo hiểm, hưởng các chế độ khác của công ty
- Được hưởng quỹ khuyến khích làm việc 200.000 đồng/ tháng. Sau cam kết 3 năm được hưởng 200.000 x 36 = 7.200.000 đồng
- Đóng đầy đủ chế độ BHYT, BHXH và hưởng các chế độ theo luật và chính sách của công ty. ","
 - Nam từ 22 đến 28 tuối
- Tốt nghiệp cao đẳng trở lên
- Ưu tiên các bạn có kinh nghiệm
- Khả năng giao tiếp tốt
- Có tinh thần trách nhiệm
- Nhanh nhẹn, trung thực
- Có khả năng đi công tác ngắn ngày và di chuyển các cửa hàng khắc phục sự cố nếu cần.  ","
 Địa chỉ: Lô CN1, CCN Yên Nghĩa , Quận Hà Đông , Hà Nội , Viet Nam
Các ứng viên quan tâm có thể nộp hồ sơ trực tuyến, email hay trực tiếp đến công ty ","
 8 - 12 triệu 
","
 1 
","
Hà Nội
","
Khác 
","
IT (Mạng/ Phần mềm)
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142676-nhan-vien-it-quan-tri-he-thong#form-apply,"
Nhân Viên IT - Quản Trị Hệ Thống
","
 - Duy trì đảm bảo hệ thống mạng và hệ thống máy chủ hoạt động liên tục, an toàn bảo mật và lưu trữ dữ liệu đầy đủ để hoạt động thông suốt và an ninh.
- Tiếp nhận yêu cầu và xử lý các lỗi liên quan đến máy tính, mạng máy tính, phần mềm, camera, các thiết bị ngoại vi (máy in, photocopy, máy chấm công,..) của khối Văn phòng.
- Hỗ trợ xử lý từ xa một số lỗi IT của hệ thống phòng ban, cửa hàng thông qua Teamviewer, Zalo,... hoặc đến xử lý trực tiếp (nếu có).
- Lập kế hoạch và thực hiện trang cấp máy móc thiết bị, chuẩn bị và thực hiện các công tác hệ thống camera internet,… cho CHTT mới khai trương.
- Quản lý máy móc thiết bị CNTT của khối văn phòng: lắp đặt/thu hồi/điều chuyển thiết bị cho nhân viên và kiểm kê tài sản. Lên kế hoạch, đề xuất bảo trì/bảo dưỡng/cải tiến nâng cấp thiết bi.
- Thực hiện một số công việc khác theo yêu cầu của cấp trên. ","
 - Lương cơ bản từ 7.500.000 - 9.000.000 + suất ăn 25.000đ/bữa + công tác phí (xăng xe, điện thoại) + thưởng
- Được hỗ trợ nhà ở, đóng tất cả các khoản bảo hiểm, hưởng các chế độ khác của công ty
- Được hưởng quỹ khuyến khích làm việc 200.000 đồng/ tháng. Sau cam kết 3 năm được hưởng 200.000 x 36 = 7.200.000 đồng
- Đóng đầy đủ chế độ BHYT, BHXH và hưởng các chế độ theo luật và chính sách của công ty. ","
 - Nam từ 22 đến 28 tuối
- Tốt nghiệp cao đẳng trở lên
- Ưu tiên các bạn có kinh nghiệm
- Khả năng giao tiếp tốt
- Có tinh thần trách nhiệm
- Nhanh nhẹn, trung thực
- Có khả năng đi công tác ngắn ngày và di chuyển các cửa hàng khắc phục sự cố nếu cần.  ","
 Địa chỉ: Lô CN1, CCN Yên Nghĩa , Quận Hà Đông , Hà Nội , Viet Nam
Các ứng viên quan tâm có thể nộp hồ sơ trực tuyến, email hay trực tiếp đến công ty ","
 8 - 12 triệu 
","
 1 
","
Hà Nội
","
Khác 
","
IT (Mạng/ Phần mềm)
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142686-ke-toan-tong-hop-ke-toan-vat-tu-cong-trinh,"
Kế Toán Tổng Hợp (Kế Toán Vật Tư Công Trình)
","
- Kiểm tra tất cả các khoản thu chi / tính hợp lệ của chứng từ- Xử lý các nghiệp vụ kế toán phát sinh trong doanh nghiệp
- Quản lý hệ thống chứng từ, sổ sách theo quy định
- Báo cáo tài chính theo yêu cầu Cấp trên
- Báo cáo và theo dỏi vật tư công trình
- Công việc chi tiết sẽ trao đổi tại buổi phỏng vấn. ","
 - Tùy theo năng lực và trao đổi kỹ khi phỏng vấn
- Lương thỏa thuận tùy theo năng lực ứng viên
- Chế độ nghỉ phép 12 ngày / năm, nghỉ lễ, tết theo quy định của luật lao động
- Thưởng tháng lương 13, thưởng các ngày lễ tết & các chế độ đãi ngộ theo chính sách chung của công ty.
- Được hưởng các chế độ phúc lợi của công ty như : sinh nhật, ốm đau, thai sản, hiếu, hỉ... ","
 - Tốt nghiệp đại học Kế Toán , có kinh nghiệm về vật tư, Báo Cáo Tài Chính trong lĩnh vực xây dựng, biết sử dụng phần mềm
- Nhanh nhẹn, cầu tiến trong công việc.
- Có tinh thần trách nhiệm cao, gắn bó làm việc lâu dài. ","
 Nộp hồ sơ trực tiếp tại công ty hoặc nộp online trên web. ","
 Thỏa thuận 
","
 2 
","
HCMC
","
Xây dựng/ xây lắp 
","
Kế toán
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142686-ke-toan-tong-hop-ke-toan-vat-tu-cong-trinh#form-apply,"
Kế Toán Tổng Hợp (Kế Toán Vật Tư Công Trình)
","
- Kiểm tra tất cả các khoản thu chi / tính hợp lệ của chứng từ- Xử lý các nghiệp vụ kế toán phát sinh trong doanh nghiệp
- Quản lý hệ thống chứng từ, sổ sách theo quy định
- Báo cáo tài chính theo yêu cầu Cấp trên
- Báo cáo và theo dỏi vật tư công trình
- Công việc chi tiết sẽ trao đổi tại buổi phỏng vấn. ","
 - Tùy theo năng lực và trao đổi kỹ khi phỏng vấn
- Lương thỏa thuận tùy theo năng lực ứng viên
- Chế độ nghỉ phép 12 ngày / năm, nghỉ lễ, tết theo quy định của luật lao động
- Thưởng tháng lương 13, thưởng các ngày lễ tết & các chế độ đãi ngộ theo chính sách chung của công ty.
- Được hưởng các chế độ phúc lợi của công ty như : sinh nhật, ốm đau, thai sản, hiếu, hỉ... ","
 - Tốt nghiệp đại học Kế Toán , có kinh nghiệm về vật tư, Báo Cáo Tài Chính trong lĩnh vực xây dựng, biết sử dụng phần mềm
- Nhanh nhẹn, cầu tiến trong công việc.
- Có tinh thần trách nhiệm cao, gắn bó làm việc lâu dài. ","
 Nộp hồ sơ trực tiếp tại công ty hoặc nộp online trên web. ","
 Thỏa thuận 
","
 2 
","
HCMC
","
Xây dựng/ xây lắp 
","
Kế toán
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142675-nhan-vien-khai-trien-ky-thuat-noi-that-va-van-hanh-may-cnc,"
Nhân Viên Khai Triển Kỹ Thuật Nội Thất Và Vận Hành Máy CNC
","
 - Khảo sát, đo đạc. Ra bản vẽ kỷ thuật sản xuất trên phần mềm ABF sử dụng cho máy CNC sản xuất.
- Bấm máy, ra ván
- Đảm bảo tiến độ ra bản vẽ.
- Hỗ trợ kỹ thuật cho thợ lắp ráp nếu cần
- Chi tiết sẽ trao đổi khi phỏng vấn. ","
 - Thu nhập từ 8.000.000 – 12.000.000đ; được xử lý ứng lương, trả lương đúng hẹn
- Làm việc trong môi trường năng động, chuyên nghiệp, hòa đồng, thoải mái
- Đào tạo định kỳ hoặc khi có nhu cầu;
- Các chế độ phúc lợi xã hội theo quy định của Luật lao động và chế độ riêng dành cho nhân viên của Công ty. ","
 - Yêu cầu biết vẽ sketchup
- Biết triển khai nội thất bằng abf
- Biết đo đạc để về triển khai sản xuất
- Biết làm file CNC và dùng máy CNC. ","
 Nộp hồ sơ trực tiếp tại công ty hoặc nộp online trên web. ","
 Thỏa thuận 
","
 3 
","
HCMC
","
Mộc/ đồ gỗ mỹ nghệ 
","
Kế toán
","
Công nhân/ Nhân viên
"
https://vieclamnhamay.vn/viec-lam/142675-nhan-vien-khai-trien-ky-thuat-noi-that-va-van-hanh-may-cnc#form-apply,"
Nhân Viên Khai Triển Kỹ Thuật Nội Thất Và Vận Hành Máy CNC
","
 - Khảo sát, đo đạc. Ra bản vẽ kỷ thuật sản xuất trên phần mềm ABF sử dụng cho máy CNC sản xuất.
- Bấm máy, ra ván
- Đảm bảo tiến độ ra bản vẽ.
- Hỗ trợ kỹ thuật cho thợ lắp ráp nếu cần
- Chi tiết sẽ trao đổi khi phỏng vấn. ","
 - Thu nhập từ 8.000.000 – 12.000.000đ; được xử lý ứng lương, trả lương đúng hẹn
- Làm việc trong môi trường năng động, chuyên nghiệp, hòa đồng, thoải mái
- Đào tạo định kỳ hoặc khi có nhu cầu;
- Các chế độ phúc lợi xã hội theo quy định của Luật lao động và chế độ riêng dành cho nhân viên của Công ty. ","
 - Yêu cầu biết vẽ sketchup
- Biết triển khai nội thất bằng abf
- Biết đo đạc để về triển khai sản xuất
- Biết làm file CNC và dùng máy CNC. ","
 Nộp hồ sơ trực tiếp tại công ty hoặc nộp online trên web. ","
 Thỏa thuận 
","
 3 
","
HCMC
","
Mộc/ đồ gỗ mỹ nghệ 
","
Kế toán
","
Công nhân/ Nhân viên
"
